class,error_reporting,stripslashes,htmlspecialchars,explode,str_replace,sprintf,list,empty,base64_decode,fclose,date,urlencode,substr,strpos,fopen,readdir,unlink,fwrite,isset,unset,basename,closedir,strtolower,opendir,array_merge,strlen,function_exists,fread,ob_start,time,eval,filesize,dirname,md5,implode,preg_replace,array_keys,array_map,is_array,in_array,do_action,apply_filters,is_wp_error,current_user_can,esc_attr
benign,0.0,0.0,0.0,0.0,0.0,0.09629750671523818,0.028386363798531263,0.3119293761162686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19765237148730663,0.008606328748178302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009521025002721808,0.0,0.0,0.0,0.01113561171179962,0.19115216368237578,0.07154432704859617,0.09208358982454859,0.26433989497739574,0.19870454658971884,0.0
malware,0.004710866565610321,0.004644902806307648,0.6063577231346382,0.08317958056150969,0.09402307706665843,0.006581871131307323,0.005335520468274304,0.0,0.026677602341371516,0.028472660826900614,0.08413203190532675,0.3696446062865257,0.07580668881350132,0.008914029868183659,0.03431376597720539,0.025644640213477888,0.011028580761032284,0.02322451403153824,0.0,0.04529424122505633,0.03577707997542512,0.02757145190258071,0.033938499805798814,0.022057161522064567,0.034372481174793273,0.022321293355721507,0.004901966568172198,0.026570308975662003,0.005379008372695436,0.0,0.016116925011487065,0.010543397268719317,0.015690160583812833,0.004866097282125141,0.017895784096025016,0.0,0.015152764238790074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681570779260606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48775504576706313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.03259440417529677,0.0,0.07296139932873802,0.04256662109691877,0.03848881537991495,0.024960423340087835,0.24816056277230236,0.0,0.02854279053337081,0.0,0.0,0.0,0.07297721578866449,0.03439828264217388,0.023993950728472414,0.0,0.04345920556706236,0.05045741852762722,0.09081160679112278,0.010460683584768695,0.02579673775712724,0.1247476712894592,0.0,0.030149999651165653,0.0,0.057330471070289796,0.0,0.0,0.048934064043002476,0.0,0.0,0.0,0.011382193067959382,0.06697548622604306,0.07008820537175812,0.0,0.01289836887856362,0.08812492716751767,0.09887180880122885,0.025163866755023478,0.04498336284532546,0.024467032021501238,0.012480211670043918,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7725581971032367,0.0,0.0,0.09349491620331829,0.0,0.0,0.0,0.0,0.7561901768668852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14418821004125915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.03363724021409475,0.06633247165498991,0.06610086870652142,0.34645997809903667,0.043313403923180505,0.0,0.0,0.0,0.03809748825592354,0.08713062373344774,0.0,0.0,0.0,0.0,0.14000704514007611,0.03662234584872105,0.15749587262246104,0.0,0.017114212132177654,0.0,0.03193261304824128,0.03937396815561526,0.0,0.03937396815561526,0.0,0.0,0.07000352257003806,0.0758885316006627,0.11522402145721276,0.0,0.028770124910856298,0.1129253339044411,0.0,0.0,0.17889504873535184,0.0,0.03606535114144772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.19134439646014859,0.0,0.16233059369316016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6708947258645683,0.0,0.0,0.6358925862451192
malware,0.0,0.0,0.0,0.0,0.2057386686351074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30233417969589577,0.0,0.0,0.0,0.0,0.1625850152556877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095439286235359,0.0,0.0,0.0,0.33008359897082207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,1.410587053688935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.003984709191211681,0.0069741921571222845,0.10972574147291007,0.006134341329343621,0.24716437853280604,0.0,0.0,0.0,0.0,0.023769893949996176,0.010248616260877823,0.0,0.0,0.0,0.0,0.22045425797381385,0.06323463580229312,0.0,0.0,0.011148482179951668,0.0,0.0938567785750976,0.0,0.0,0.0,0.012368680269418321,0.018039252422632268,0.0,0.006060964249108421,0.0,0.0,0.004115019280837391,0.005741689140624253,0.05807132810911073,0.03169938114223263,0.02406424564838053,0.06317741003061574,0.09894944215534657,0.061909306153227595,0.1322878510993033,0.1533585332335905,0.0
benign,0.0,0.0,0.0,0.0,0.007667279576463629,0.23294100438626786,0.01348793062476796,0.1340991860943497,0.0,0.0,0.0,0.0,0.008710706478570026,0.011267112286803568,0.0,0.0,0.0,0.0,0.14541765339639148,0.016357370167345096,0.0,0.0,0.0,0.0,0.010861490557562782,0.0,0.0,0.0,0.013597865886254923,0.01322131544019011,0.0,0.0,0.0,0.0,0.03619172237059469,0.0,0.02553695670885118,0.02787970415987664,0.021164578781432814,0.04274209871158713,0.09518506120378446,0.17501601544293088,0.0,0.22929482062105533,0.34559379687234737
benign,0.0,0.0,0.0,0.04701956845629784,0.0,0.06697053876105201,0.0,0.2840785389630303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09755100915341264,0.021946138307854673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02427861375694061,0.0,0.03426208358437533,0.1122158092435035,0.028395809865089026,0.0,0.18243803397392022,0.07827105135086632,0.5676351428988287,0.10857784152938209,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.07878886913064942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442976793649858,0.07745695873360472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40088202162478626,0.3035946129073027,0.0,0.09208358982454859,0.12521363446297692,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817884935112727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06503400610227508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218070090057754,0.0,0.0,0.0
malware,0.020397049917057455,0.020111440874119285,0.02004122083123256,0.13505620726808953,0.10505804355835272,0.0,0.023101668410506825,0.012088448466511928,0.0,0.08805754526252697,0.02428491984784964,0.0,0.10443581065264276,0.0,0.08489788907430149,0.044414334327172345,0.023875704094362446,0.020111440874119285,0.08302213544971287,0.014008173387992344,0.058090179055843176,0.04775140818872489,0.02099235474310048,0.07162711228308734,0.0,0.19329290203784366,0.0,0.02300875692147752,0.0,0.0,0.03489142808337892,0.06847600034631003,0.022645018998623485,0.042138331783509196,0.1239759000354414,0.0,0.0,0.0,0.07249994008107837,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.013273462492587576,0.05760906560090496,0.0,0.2932423628005474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08391484658358075,0.028317597816586677,0.0,0.0,0.042436157975299905,0.0,0.05640967676669703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04699086533601408,0.0,0.0221045700544357,0.0,0.0,0.03699719297078241,0.0,0.3198171990680559,0.2975506797453537,0.0,0.26324585559609776
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1625850152556877,0.2194613830785467,0.0,0.0,1.3155208972342969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.4783609911503715,0.0,0.13527549474430015,0.0,0.0,0.0,0.2076540438352187,0.033391041501185104,0.0,0.0,0.0,0.0,0.0,0.09290572300325012,0.0940548784622343,0.0,0.0,0.0,0.0,0.0,0.03605066030070894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936746787697316,0.0,0.0,0.0,0.0,0.0,0.0,0.11181578764409472,0.10136341837479083,0.10340746812322102,0.0
malware,0.11278368777667064,0.0,0.11081616224328592,0.0,0.0,0.0,0.0,0.0,0.0,0.09738128534914747,0.13428132151163918,0.0,0.0,0.0,0.1173588466615344,0.24558514275024707,0.0,0.0,0.0,0.0,0.0,0.2640371982200082,0.0,0.1320185991100041,0.10286470469221223,0.0,0.1173588466615344,0.1272248912128757,0.25755957737494617,0.0,0.0,0.0,0.25042726892595385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.004186294087780351,0.004127675637919678,0.6128762859437624,0.08315687871091976,0.11320118885599798,0.008773433025465328,0.0,0.002481035274786291,0.018965561839193377,0.02891671355345864,0.07974785906368091,0.3713289561158169,0.06736533263557869,0.011882129333026471,0.03920502956160429,0.022789014338177947,0.0441022831088005,0.02476605382751807,0.0,0.025875359576946557,0.03974146165392473,0.024501268393778055,0.03877627098834718,0.019601014715022444,0.030544977812534634,0.01983573448859968,0.0,0.02833392773736533,0.0,0.0,0.007161122794405279,0.014054026271950093,0.013943002964217953,0.008648478575654726,0.009541813266919889,0.0,0.013465447696916068,0.0,0.0,0.003756265225199524,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.05874608663250176,0.01904874412796177,0.45352889553746945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16686356828873214,0.01732589866409579,0.0,0.0,0.0,0.0,0.030678947013466806,0.0,0.008750440321254757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006389108883405423,0.0,0.045081688926809645,0.0,0.00747258154344448,0.05281836101749857,0.04801000894050532,0.07552469867188853,0.20539429512786564,0.24763367366350297,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.19134439646014859,0.0,0.16233059369316016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27871716900975035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22363157528818944,0.0,0.6204448087393262,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.05357643100884161,0.0,0.22726283117042426,0.0,0.0,0.0,0.0,0.11219389944398195,0.36280101563507494,0.0,0.0,0.0,0.0,0.0780408073227301,0.026335365969425605,0.0,0.0,0.11839688075108672,0.0,0.0,0.060565109305191024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08740300952498618,0.040651159115619714,0.1233435009037512,0.0448863236974014,0.06814994367621367,0.0,0.0,0.12523368216138608,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.38268879292029717,0.0,0.16233059369316016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09290572300325012,0.0627032523081562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06936746787697316,0.0,0.0,0.0,0.0,0.08192235586387533,0.10425030512795441,0.3727192921469824,0.0,0.0,0.10598209770751987
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.12782151281356005,0.05041267845779234,0.3767749516271721,0.037615654765038274,0.032918186981617185,0.07143524134512215,0.08686227322350566,0.0,0.11581636429800755,0.04414618269161353,0.15218549771319106,0.0,0.037397966481327316,0.024186734375671665,0.026601338576614467,0.0,0.0,0.0,0.03902040366136505,0.08778455323141869,0.024268785916663375,0.0,0.0,0.0,0.0,0.2422604372207641,0.0,0.0,0.0,0.0,0.043730589864501575,0.0,0.0,0.052813375835331536,0.03884578201110497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639897119918809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.6172160059053222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7570638663148878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1715568305876416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893856926420202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33875965929683094,0.0,0.0,0.5679161973017806,0.0,0.0,0.0,0.7095439286235359,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3167682984712803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.021069480134103306,0.02077445540843091,0.10350960209537695,0.06200382653577737,0.20347780414461172,0.0,0.0,0.0,0.0715897856237684,0.07276843300815417,0.0,0.023960081980986776,0.07705624961811947,0.0,0.0,0.04587854315114506,0.0,0.10387227704215454,0.04287956446303852,0.072349906509411,0.10000873317306334,0.049325630436704834,0.0,0.049325630436704834,0.0,0.16638766292634896,0.021924180145561373,0.0,0.024057762721835636,0.023391558086490197,0.054062542414905795,0.09431126787623653,0.023391558086490197,0.0,0.06403150880951369,0.022335801711878964,0.0,0.0,0.0187225119989598,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.2790439115043834,0.0,0.12625712842801345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24387752288353157,0.03657689717975778,0.0,0.0,0.0,0.0,0.024287499718994552,0.021029551842080215,0.0,0.0,0.03040633899565337,0.0,0.0,0.0,0.0,0.0,0.04046435626156768,0.028229971608069244,0.0,0.0,0.04732634977514838,0.11947010230148487,0.09121901698696011,0.15219371096001783,0.0,0.12064204614375786,0.06182289032938659
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.014979083532839069,0.01476933939193135,0.23548434476698257,0.1873435930680617,0.01928800018454132,0.0,0.0,0.0,0.0,0.1810683274460711,0.16050814211938122,0.0,0.010956435492576362,0.02834382934649023,0.1558672182223504,0.016308388385758595,0.22793836252586647,0.1772320727031762,0.015242345180220723,0.0,0.07109995874022472,0.01753372019429742,0.04624878154339325,0.01753372019429742,0.0,0.023658245822340242,0.031173443644470077,0.05069116759263016,0.06841426274022008,0.0,0.03843508874809709,0.016762354251440476,0.0,0.015472668701757284,0.0,0.01587935902953895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.09199480784927837,0.16101287110573623,0.029117625548283482,0.0,0.14821488989375495,0.0,0.0,0.0,0.0,0.0,0.15773957201524996,0.0,0.0,0.0,0.0,0.2968943756842993,0.08587619337856175,0.0,0.0,0.0,0.0,0.0,0.06583164054912068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13255812755093385,0.0,0.0,0.03703801286750743,0.07479867274527748,0.0,0.034030891891681,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.2976468389380089,0.0,0.06312856421400673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07315379435951556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23651464287451196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12162535598261348,0.08696783483429589,0.0,0.8444943230063051,0.12364578065877319
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639897119918809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0325579557809856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5141277326297755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.011147224954670935,0.010991136291669841,0.5038269701991255,0.03280435008578919,0.028707721204898708,0.05451090364271676,0.02525066082078653,0.0,0.012625330410393265,0.028874683446549542,0.0929039375574713,0.20282488002509735,0.0489217584784805,0.0,0.0,0.024272950155547677,0.02609669982407058,0.043964545166679365,0.0,0.01531125928454977,0.01058231944040554,0.01304834991203529,0.02294513192850518,0.02609669982407058,0.04066744138994437,0.0880306821296381,0.03479826267289683,0.0125745532012726,0.11455411435571736,0.024751532393844273,0.03813714232369323,0.0,0.0,0.09211635320115964,0.11010069029310275,0.011817197417331312,0.0,0.02609669982407058,0.009905515069217103,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.639897119918809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.820158943749753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
malware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1715568305876416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
